"resource.type","CELEX","url","work","type","date","force","eurovoc","citationcelex","labels","MT"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/598","22006A1230(10)","EU waters","1231 international law"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/598","32006D0539","EU waters","1231 international law"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/598","32002D0738","EU waters","1231 international law"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/598","32004R0601","EU waters","1231 international law"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/598","21977A0315(01)","EU waters","1231 international law"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/598","32009R0217","EU waters","1231 international law"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/598","32009R0216","EU waters","1231 international law"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/598","32008R1300","EU waters","1231 international law"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/598","32005R2166","EU waters","1231 international law"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/598","32012D0019","EU waters","1231 international law"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/598","22012A1023(01)","EU waters","1231 international law"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/598","32007R0509","EU waters","1231 international law"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/598","21980A0227(05)","EU waters","1231 international law"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/598","31986D0238","EU waters","1231 international law"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/598","32008D0780","EU waters","1231 international law"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/598","32016R1627","EU waters","1231 international law"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/598","32007R0520","EU waters","1231 international law"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/598","32007R1100","EU waters","1231 international law"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/598","21981A0905(01)","EU waters","1231 international law"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/598","22001A0420(01)","EU waters","1231 international law"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/598","32018R0973","EU waters","1231 international law"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/598","32017R2403","EU waters","1231 international law"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/2308","32005D0075","sea fishing","5641 fisheries"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/2308","32009R1224","sea fishing","5641 fisheries"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/2308","32011R0182","sea fishing","5641 fisheries"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/2308","31996R0847","sea fishing","5641 fisheries"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/2308","21978A1024(01)","sea fishing","5641 fisheries"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/2308","21986A0618(01)","sea fishing","5641 fisheries"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/2308","32012D0130","sea fishing","5641 fisheries"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/2308","22006A0718(01)","sea fishing","5641 fisheries"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/2308","22012A0306(02)","sea fishing","5641 fisheries"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/2308","32011R1343","sea fishing","5641 fisheries"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/2308","12016E002","sea fishing","5641 fisheries"
"REG","32019R0124","http://publications.europa.eu/resource/celex/32019R0124","http://publications.europa.eu/resource/cellar/b26554b2-252a-11e9-8d04-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2019-01-30","true","http://eurovoc.europa.eu/2308","21995A1005(01)","sea fishing","5641 fisheries"
